Pair_ID,Origin_ID,Destination_ID,Dist_along_grid_meters,Destination_Rank
54003b000e51353433323633 4/19/19 16:27 - 3f0049000551353431383736 4/17/19 10:50,54003b000e51353433323633 4/19/19 16:27 ,3f0049000551353431383736 4/17/19 10:50,2004.118869,8
54003b000e51353433323633 4/19/19 16:27 - 2.90048E+23 6/19/18 14:55,54003b000e51353433323633 4/19/19 16:27 ,2.90048E+23 6/19/18 14:55,2023.792359,9
54003b000e51353433323633 4/19/19 16:27 - 4a003d001151363038393739 6/19/18 15:06,54003b000e51353433323633 4/19/19 16:27 ,4a003d001151363038393739 6/19/18 15:06,2063.424142,10
54003b000e51353433323633 4/19/19 16:27 - 36002b000247373334363431 4/17/19 9:26,54003b000e51353433323633 4/19/19 16:27 ,36002b000247373334363431 4/17/19 9:26,2063.424142,11
54003b000e51353433323633 4/19/19 16:27 - 480039000a51353431383437 6/19/18 10:02,54003b000e51353433323633 4/19/19 16:27 ,480039000a51353431383437 6/19/18 10:02,2762.852478,12
54003b000e51353433323633 4/19/19 16:27 - 380023000a47373334363431 4/23/19 14:37,54003b000e51353433323633 4/19/19 16:27 ,380023000a47373334363431 4/23/19 14:37,2800.19855,13
54003b000e51353433323633 4/19/19 16:27 - 4f004a001951353339373130 6/14/18 11:31,54003b000e51353433323633 4/19/19 16:27 ,4f004a001951353339373130 6/14/18 11:31,2822.803896,14
54003b000e51353433323633 4/19/19 16:27 - 3d0055001951353339373130 6/14/18 11:54,54003b000e51353433323633 4/19/19 16:27 ,3d0055001951353339373130 6/14/18 11:54,2929.669311,15
54003b000e51353433323633 4/19/19 16:27 - 2.20037E+23 4/16/19 21:37,54003b000e51353433323633 4/19/19 16:27 ,2.20037E+23 4/16/19 21:37,2929.669311,16
54003b000e51353433323633 4/19/19 16:27 - 270042000f47373334363431 4/16/19 15:13,54003b000e51353433323633 4/19/19 16:27 ,270042000f47373334363431 4/16/19 15:13,2971.968237,17
54003b000e51353433323633 4/19/19 16:27 - 2.40055E+23 6/19/18 17:25,54003b000e51353433323633 4/19/19 16:27 ,2.40055E+23 6/19/18 17:25,3252.615759,18
54003b000e51353433323633 4/19/19 16:27 - 34005b000a51353431383437 4/17/19 10:34,54003b000e51353433323633 4/19/19 16:27 ,34005b000a51353431383437 4/17/19 10:34,3811.880829,19
54003b000e51353433323633 4/19/19 16:27 - 57002c000151353432393339 4/16/19 19:46,54003b000e51353433323633 4/19/19 16:27 ,57002c000151353432393339 4/16/19 19:46,3878.147815,20
54003b000e51353433323633 4/19/19 16:27 - 3.30056E+23 4/26/19 14:46,54003b000e51353433323633 4/19/19 16:27 ,3.30056E+23 4/26/19 14:46,4006.710532,21
54003b000e51353433323633 4/19/19 16:27 - 2b002b001251363038393739 6/20/18 10:11,54003b000e51353433323633 4/19/19 16:27 ,2b002b001251363038393739 6/20/18 10:11,4008.768626,22
54003b000e51353433323633 4/19/19 16:27 - 48002b001151363038393739 6/20/18 9:54,54003b000e51353433323633 4/19/19 16:27 ,48002b001151363038393739 6/20/18 9:54,4150.443575,23
54003b000e51353433323633 4/19/19 16:27 - 31002d000d50483553343720 4/26/19 22:24,54003b000e51353433323633 4/19/19 16:27 ,31002d000d50483553343720 4/26/19 22:24,4313.091145,24
54003b000e51353433323633 4/19/19 16:27 - 3.50018E+23 4/23/19 19:44,54003b000e51353433323633 4/19/19 16:27 ,3.50018E+23 4/23/19 19:44,4376.854554,25
54003b000e51353433323633 4/19/19 16:27 - 3b0028000151353432393339 6/19/18 12:56,54003b000e51353433323633 4/19/19 16:27 ,3b0028000151353432393339 6/19/18 12:56,4426.70782,26
54003b000e51353433323633 4/19/19 16:27 - 2f0028001251363038393739 6/20/18 12:55,54003b000e51353433323633 4/19/19 16:27 ,2f0028001251363038393739 6/20/18 12:55,4441.539561,27
54003b000e51353433323633 4/19/19 16:27 - 5.00038E+23 6/19/18 12:22,54003b000e51353433323633 4/19/19 16:27 ,5.00038E+23 6/19/18 12:22,4453.403239,28
54003b000e51353433323633 4/19/19 16:27 - 33005a001251363038393739 6/20/18 18:38,54003b000e51353433323633 4/19/19 16:27 ,33005a001251363038393739 6/20/18 18:38,4747.0496,29
54003b000e51353433323633 4/19/19 16:27 - 5.50033E+23 6/20/18 18:56,54003b000e51353433323633 4/19/19 16:27 ,5.50033E+23 6/20/18 18:56,4747.0496,30
54003b000e51353433323633 4/19/19 16:27 - 3.40064E+23 4/19/19 11:00,54003b000e51353433323633 4/19/19 16:27 ,3.40064E+23 4/19/19 11:00,4854.657427,31
54003b000e51353433323633 4/19/19 16:27 - 2b0053000d50483553343720 4/18/19 21:11,54003b000e51353433323633 4/19/19 16:27 ,2b0053000d50483553343720 4/18/19 21:11,6821.877131,32
54003b000e51353433323633 4/19/19 16:27 - 5.20027E+23 6/21/18 20:31,54003b000e51353433323633 4/19/19 16:27 ,5.20027E+23 6/21/18 20:31,6864.7187,33
54003b000e51353433323633 4/19/19 16:27 - 4.20028E+23 5/10/19 5:59,54003b000e51353433323633 4/19/19 16:27 ,4.20028E+23 5/10/19 5:59,6864.7187,34
54003b000e51353433323633 4/19/19 16:27 - 2e0048000951343334363138 6/13/18 18:11,54003b000e51353433323633 4/19/19 16:27 ,2e0048000951343334363138 6/13/18 18:11,7093.576529,35
54003b000e51353433323633 4/19/19 16:27 - 48001a000951343334363138 6/13/18 17:54,54003b000e51353433323633 4/19/19 16:27 ,48001a000951343334363138 6/13/18 17:54,7116.489264,36
54003b000e51353433323633 4/19/19 16:27 - 250022000f47373334363431 6/11/19 14:47,54003b000e51353433323633 4/19/19 16:27 ,250022000f47373334363431 6/11/19 14:47,7126.395218,37
54003b000e51353433323633 4/19/19 16:27 - 40001f000347373334363431 4/23/19 11:55,54003b000e51353433323633 4/19/19 16:27 ,40001f000347373334363431 4/23/19 11:55,7136.235455,38
54003b000e51353433323633 4/19/19 16:27 - 2b0034000147373334363431 4/15/19 21:45,54003b000e51353433323633 4/19/19 16:27 ,2b0034000147373334363431 4/15/19 21:45,7152.744622,39
54003b000e51353433323633 4/19/19 16:27 - 2e003b001251363038393739 6/20/18 14:06,54003b000e51353433323633 4/19/19 16:27 ,2e003b001251363038393739 6/20/18 14:06,7195.728962,40
54003b000e51353433323633 4/19/19 16:27 - 34002d000d50483553343720 4/19/19 16:33,54003b000e51353433323633 4/19/19 16:27 ,34002d000d50483553343720 4/19/19 16:33,7200.995553,41
54003b000e51353433323633 4/19/19 16:27 - 230045000f47373334363431 4/23/19 16:50,54003b000e51353433323633 4/19/19 16:27 ,230045000f47373334363431 4/23/19 16:50,7541.846508,42
54003b000e51353433323633 4/19/19 16:27 - 330026000e47373432363837 6/11/19 16:39,54003b000e51353433323633 4/19/19 16:27 ,330026000e47373432363837 6/11/19 16:39,7545.453701,43
54003b000e51353433323633 4/19/19 16:27 - 2b004b001251363038393739 6/13/18 7:56,54003b000e51353433323633 4/19/19 16:27 ,2b004b001251363038393739 6/13/18 7:56,7939.705895,44
54003b000e51353433323633 4/19/19 16:27 - 3.80025E+23 6/13/18 8:21,54003b000e51353433323633 4/19/19 16:27 ,3.80025E+23 6/13/18 8:21,7940.541537,45
54003b000e51353433323633 4/19/19 16:27 - 31001e001351363038393739 6/14/18 15:06,54003b000e51353433323633 4/19/19 16:27 ,31001e001351363038393739 6/14/18 15:06,8225.03943,46
54003b000e51353433323633 4/19/19 16:27 - 4.50019E+23 6/19/18 16:46,54003b000e51353433323633 4/19/19 16:27 ,4.50019E+23 6/19/18 16:46,8608.020265,47
54003b000e51353433323633 4/19/19 16:27 - 5.00036E+23 6/14/18 15:17,54003b000e51353433323633 4/19/19 16:27 ,5.00036E+23 6/14/18 15:17,8620.782497,48
54003b000e51353433323633 4/19/19 16:27 - 380029000d50483553343720 4/16/19 22:03,54003b000e51353433323633 4/19/19 16:27 ,380029000d50483553343720 4/16/19 22:03,8620.782497,49
54003b000e51353433323633 4/19/19 16:27 - 4b0041001951353339373130 4/16/19 21:02,54003b000e51353433323633 4/19/19 16:27 ,4b0041001951353339373130 4/16/19 21:02,8620.782497,50
54003b000e51353433323633 4/19/19 16:27 - 2a002a000951343334363138 6/19/18 16:42,54003b000e51353433323633 4/19/19 16:27 ,2a002a000951343334363138 6/19/18 16:42,8829.296076,51
54003b000e51353433323633 4/19/19 16:27 - 2f0041001047373334363431 4/23/19 14:16,54003b000e51353433323633 4/19/19 16:27 ,2f0041001047373334363431 4/23/19 14:16,8920.697295,52
54003b000e51353433323633 4/19/19 16:27 - 1b0029000347373334363431 6/11/19 17:06,54003b000e51353433323633 4/19/19 16:27 ,1b0029000347373334363431 6/11/19 17:06,9222.656163,53
54003b000e51353433323633 4/19/19 16:27 - 1.90039E+23 5/20/19 1:57,54003b000e51353433323633 4/19/19 16:27 ,1.90039E+23 5/20/19 1:57,9866.686649,54
54003b000e51353433323633 4/19/19 16:27 - 1.90039E+23 4/23/19 17:11,54003b000e51353433323633 4/19/19 16:27 ,1.90039E+23 4/23/19 17:11,9939.522809,55
54003b000e51353433323633 4/19/19 16:27 - 2c003d000147373334363431 4/23/19 20:16,54003b000e51353433323633 4/19/19 16:27 ,2c003d000147373334363431 4/23/19 20:16,10091.95304,56
54003b000e51353433323633 4/19/19 16:27 - 43003a000951343334363138 6/13/18 14:50,54003b000e51353433323633 4/19/19 16:27 ,43003a000951343334363138 6/13/18 14:50,10192.22388,57
54003b000e51353433323633 4/19/19 16:27 - 4.20025E+23 6/13/18 15:30,54003b000e51353433323633 4/19/19 16:27 ,4.20025E+23 6/13/18 15:30,10248.50327,58
54003b000e51353433323633 4/19/19 16:27 - 1d003f000951343334363138 6/14/18 17:52,54003b000e51353433323633 4/19/19 16:27 ,1d003f000951343334363138 6/14/18 17:52,10251.69612,59
54003b000e51353433323633 4/19/19 16:27 - 26002b000f47373334363431 6/11/19 19:10,54003b000e51353433323633 4/19/19 16:27 ,26002b000f47373334363431 6/11/19 19:10,11203.2379,60
54003b000e51353433323633 4/19/19 16:27 - 2b002c001251363038393739 6/20/18 16:13,54003b000e51353433323633 4/19/19 16:27 ,2b002c001251363038393739 6/20/18 16:13,11211.3991,61
54003b000e51353433323633 4/19/19 16:27 - 420036000d47373334363431 4/15/19 18:30,54003b000e51353433323633 4/19/19 16:27 ,420036000d47373334363431 4/15/19 18:30,11211.3991,62
54003b000e51353433323633 4/19/19 16:27 - 2.00031E+23 4/15/19 19:18,54003b000e51353433323633 4/19/19 16:27 ,2.00031E+23 4/15/19 19:18,11221.9624,63
54003b000e51353433323633 4/19/19 16:27 - 3f0060001151363038393739 6/19/18 13:27,54003b000e51353433323633 4/19/19 16:27 ,3f0060001151363038393739 6/19/18 13:27,11384.17893,64
54003b000e51353433323633 4/19/19 16:27 - 290029000f47373334363431 4/23/19 19:43,54003b000e51353433323633 4/19/19 16:27 ,290029000f47373334363431 4/23/19 19:43,11416.6261,65
54003b000e51353433323633 4/19/19 16:27 - 3b0017000951343334363138 6/20/18 17:13,54003b000e51353433323633 4/19/19 16:27 ,3b0017000951343334363138 6/20/18 17:13,11516.49682,66
54003b000e51353433323633 4/19/19 16:27 - 4b0041001951353339373130 6/19/18 16:12,54003b000e51353433323633 4/19/19 16:27 ,4b0041001951353339373130 6/19/18 16:12,11530.66062,67
310024000e47373334363431 4/19/19 16:28 - 310024000e47373334363431 4/19/19 16:28,310024000e47373334363431 4/19/19 16:28 ,310024000e47373334363431 4/19/19 16:28,0,1
310024000e47373334363431 4/19/19 16:28 - 4.40059E+23 6/14/18 13:12,310024000e47373334363431 4/19/19 16:28 ,4.40059E+23 6/14/18 13:12,400.8378997,2
310024000e47373334363431 4/19/19 16:28 - 51004d000a51353431383437 6/14/18 12:44,310024000e47373334363431 4/19/19 16:28 ,51004d000a51353431383437 6/14/18 12:44,426.0244137,3
310024000e47373334363431 4/19/19 16:28 - 35003e001951353339373130 4/17/19 6:35,310024000e47373334363431 4/19/19 16:28 ,35003e001951353339373130 4/17/19 6:35,910.1535972,4
310024000e47373334363431 4/19/19 16:28 - 2.40057E+23 6/14/18 15:01,310024000e47373334363431 4/19/19 16:28 ,2.40057E+23 6/14/18 15:01,976.1186413,5
310024000e47373334363431 4/19/19 16:28 - 210037000e47373334363431 4/15/19 19:29,310024000e47373334363431 4/19/19 16:28 ,210037000e47373334363431 4/15/19 19:29,976.1186413,6
310024000e47373334363431 4/19/19 16:28 - 22002a000951343334363138 6/21/18 19:00,310024000e47373334363431 4/19/19 16:28 ,22002a000951343334363138 6/21/18 19:00,1445.132873,7
310024000e47373334363431 4/19/19 16:28 - 2e0042000147373334363431 4/23/19 14:48,310024000e47373334363431 4/19/19 16:28 ,2e0042000147373334363431 4/23/19 14:48,1467.050233,8
310024000e47373334363431 4/19/19 16:28 - 42002b000951353431383437 6/13/18 22:46,310024000e47373334363431 4/19/19 16:28 ,42002b000951353431383437 6/13/18 22:46,1679.546958,9
310024000e47373334363431 4/19/19 16:28 - 2a001b001451343334363036 6/20/18 16:29,310024000e47373334363431 4/19/19 16:28 ,2a001b001451343334363036 6/20/18 16:29,1919.314154,10
310024000e47373334363431 4/19/19 16:28 - 4f004a001951353339373130 4/17/19 9:26,310024000e47373334363431 4/19/19 16:28 ,4f004a001951353339373130 4/17/19 9:26,1919.314154,11
310024000e47373334363431 4/19/19 16:28 - 4.90039E+23 6/20/18 10:31,310024000e47373334363431 4/19/19 16:28 ,4.90039E+23 6/20/18 10:31,2172.308219,12
310024000e47373334363431 4/19/19 16:28 - 4.40031E+23 4/18/19 15:43,310024000e47373334363431 4/19/19 16:28 ,4.40031E+23 4/18/19 15:43,2382.009945,13
310024000e47373334363431 4/19/19 16:28 - 4a0052001151363038393739 6/20/18 9:46,310024000e47373334363431 4/19/19 16:28 ,4a0052001151363038393739 6/20/18 9:46,2421.732536,14
310024000e47373334363431 4/19/19 16:28 - 240038000f47373334363431 5/14/19 13:27,310024000e47373334363431 4/19/19 16:28 ,240038000f47373334363431 5/14/19 13:27,2421.732536,15
34002d000d50483553343720 4/19/19 16:33 - 34002d000d50483553343720 4/19/19 16:33,34002d000d50483553343720 4/19/19 16:33 ,34002d000d50483553343720 4/19/19 16:33,0,1
34002d000d50483553343720 4/19/19 16:33 - 2b0034000147373334363431 4/15/19 21:45,34002d000d50483553343720 4/19/19 16:33 ,2b0034000147373334363431 4/15/19 21:45,48.25093119,2
34002d000d50483553343720 4/19/19 16:33 - 2e003b001251363038393739 6/20/18 14:06,34002d000d50483553343720 4/19/19 16:33 ,2e003b001251363038393739 6/20/18 14:06,81.94182798,3
34002d000d50483553343720 4/19/19 16:33 - 2e0048000951343334363138 6/13/18 18:11,34002d000d50483553343720 4/19/19 16:33 ,2e0048000951343334363138 6/13/18 18:11,1045.802391,4
34002d000d50483553343720 4/19/19 16:33 - 48001a000951343334363138 6/13/18 17:54,34002d000d50483553343720 4/19/19 16:33 ,48001a000951343334363138 6/13/18 17:54,1068.715126,5
34002d000d50483553343720 4/19/19 16:33 - 250022000f47373334363431 6/11/19 14:47,34002d000d50483553343720 4/19/19 16:33 ,250022000f47373334363431 6/11/19 14:47,1078.62108,6
34002d000d50483553343720 4/19/19 16:33 - 40001f000347373334363431 4/23/19 11:55,34002d000d50483553343720 4/19/19 16:33 ,40001f000347373334363431 4/23/19 11:55,1088.461317,7
34002d000d50483553343720 4/19/19 16:33 - 2b0053000d50483553343720 4/18/19 21:11,34002d000d50483553343720 4/19/19 16:33 ,2b0053000d50483553343720 4/18/19 21:11,2350.256383,8
34002d000d50483553343720 4/19/19 16:33 - 5.20027E+23 6/21/18 20:31,34002d000d50483553343720 4/19/19 16:33 ,5.20027E+23 6/21/18 20:31,2393.097952,9
34002d000d50483553343720 4/19/19 16:33 - 4.20028E+23 5/10/19 5:59,34002d000d50483553343720 4/19/19 16:33 ,4.20028E+23 5/10/19 5:59,2393.097952,10
34002d000d50483553343720 4/19/19 16:33 - 2f0028001251363038393739 6/20/18 12:55,34002d000d50483553343720 4/19/19 16:33 ,2f0028001251363038393739 6/20/18 12:55,2759.455992,11
34002d000d50483553343720 4/19/19 16:33 - 43003a000951343334363138 6/13/18 14:50,34002d000d50483553343720 4/19/19 16:33 ,43003a000951343334363138 6/13/18 14:50,2991.22833,12
34002d000d50483553343720 4/19/19 16:33 - 4.20025E+23 6/13/18 15:30,34002d000d50483553343720 4/19/19 16:33 ,4.20025E+23 6/13/18 15:30,3047.507714,13
34002d000d50483553343720 4/19/19 16:33 - 230045000f47373334363431 4/23/19 16:50,34002d000d50483553343720 4/19/19 16:33 ,230045000f47373334363431 4/23/19 16:50,3156.056273,14
34002d000d50483553343720 4/19/19 16:33 - 330026000e47373432363837 6/11/19 16:39,34002d000d50483553343720 4/19/19 16:33 ,330026000e47373432363837 6/11/19 16:39,3159.663466,15
34002d000d50483553343720 4/19/19 16:33 - 3.50018E+23 4/23/19 19:44,34002d000d50483553343720 4/19/19 16:33 ,3.50018E+23 4/23/19 19:44,3302.567081,16
34002d000d50483553343720 4/19/19 16:33 - 3b0028000151353432393339 6/19/18 12:56,34002d000d50483553343720 4/19/19 16:33 ,3b0028000151353432393339 6/19/18 12:56,3352.420347,17
34002d000d50483553343720 4/19/19 16:33 - 5.00038E+23 6/19/18 12:22,34002d000d50483553343720 4/19/19 16:33 ,5.00038E+23 6/19/18 12:22,3379.115766,18
34002d000d50483553343720 4/19/19 16:33 - 2b004b001251363038393739 6/13/18 7:56,34002d000d50483553343720 4/19/19 16:33 ,2b004b001251363038393739 6/13/18 7:56,3553.91566,19
34002d000d50483553343720 4/19/19 16:33 - 3.80025E+23 6/13/18 8:21,34002d000d50483553343720 4/19/19 16:33 ,3.80025E+23 6/13/18 8:21,3554.751301,20
34002d000d50483553343720 4/19/19 16:33 - 31001e001351363038393739 6/14/18 15:06,34002d000d50483553343720 4/19/19 16:33 ,31001e001351363038393739 6/14/18 15:06,3839.249194,21
34002d000d50483553343720 4/19/19 16:33 - 26002b000f47373334363431 6/11/19 19:10,34002d000d50483553343720 4/19/19 16:33 ,26002b000f47373334363431 6/11/19 19:10,4002.242348,22
34002d000d50483553343720 4/19/19 16:33 - 2b002c001251363038393739 6/20/18 16:13,34002d000d50483553343720 4/19/19 16:33 ,2b002c001251363038393739 6/20/18 16:13,4010.403545,23
34002d000d50483553343720 4/19/19 16:33 - 420036000d47373334363431 4/15/19 18:30,34002d000d50483553343720 4/19/19 16:33 ,420036000d47373334363431 4/15/19 18:30,4010.403545,24
34002d000d50483553343720 4/19/19 16:33 - 2.00031E+23 4/15/19 19:18,34002d000d50483553343720 4/19/19 16:33 ,2.00031E+23 4/15/19 19:18,4020.966848,25
34002d000d50483553343720 4/19/19 16:33 - 3f0060001151363038393739 6/19/18 13:27,34002d000d50483553343720 4/19/19 16:33 ,3f0060001151363038393739 6/19/18 13:27,4183.183377,26
34002d000d50483553343720 4/19/19 16:33 - 290029000f47373334363431 4/23/19 19:43,34002d000d50483553343720 4/19/19 16:33 ,290029000f47373334363431 4/23/19 19:43,4215.630542,27
34002d000d50483553343720 4/19/19 16:33 - 4.50019E+23 6/19/18 16:46,34002d000d50483553343720 4/19/19 16:33 ,4.50019E+23 6/19/18 16:46,4222.23003,28
34002d000d50483553343720 4/19/19 16:33 - 5.00036E+23 6/14/18 15:17,34002d000d50483553343720 4/19/19 16:33 ,5.00036E+23 6/14/18 15:17,4234.992262,29
34002d000d50483553343720 4/19/19 16:33 - 380029000d50483553343720 4/16/19 22:03,34002d000d50483553343720 4/19/19 16:33 ,380029000d50483553343720 4/16/19 22:03,4234.992262,30
34002d000d50483553343720 4/19/19 16:33 - 4b0041001951353339373130 4/16/19 21:02,34002d000d50483553343720 4/19/19 16:33 ,4b0041001951353339373130 4/16/19 21:02,4234.992262,31
34002d000d50483553343720 4/19/19 16:33 - 3b0017000951343334363138 6/20/18 17:13,34002d000d50483553343720 4/19/19 16:33 ,3b0017000951343334363138 6/20/18 17:13,4315.501263,32
34002d000d50483553343720 4/19/19 16:33 - 4b0041001951353339373130 6/19/18 16:12,34002d000d50483553343720 4/19/19 16:33 ,4b0041001951353339373130 6/19/18 16:12,4329.665064,33
34002d000d50483553343720 4/19/19 16:33 - 480039000a51353431383437 6/19/18 10:02,34002d000d50483553343720 4/19/19 16:33 ,480039000a51353431383437 6/19/18 10:02,4438.143076,34
34002d000d50483553343720 4/19/19 16:33 - 2a002a000951343334363138 6/19/18 16:42,34002d000d50483553343720 4/19/19 16:33 ,2a002a000951343334363138 6/19/18 16:42,4443.505841,35
34002d000d50483553343720 4/19/19 16:33 - 380023000a47373334363431 4/23/19 14:37,34002d000d50483553343720 4/19/19 16:33 ,380023000a47373334363431 4/23/19 14:37,4482.387581,36
34002d000d50483553343720 4/19/19 16:33 - 2f0041001047373334363431 4/23/19 14:16,34002d000d50483553343720 4/19/19 16:33 ,2f0041001047373334363431 4/23/19 14:16,4534.90706,37
34002d000d50483553343720 4/19/19 16:33 - 1b0029000347373334363431 6/11/19 17:06,34002d000d50483553343720 4/19/19 16:33 ,1b0029000347373334363431 6/11/19 17:06,4836.865928,38
34002d000d50483553343720 4/19/19 16:33 - 1.90039E+23 5/20/19 1:57,34002d000d50483553343720 4/19/19 16:33 ,1.90039E+23 5/20/19 1:57,5480.896414,39
34002d000d50483553343720 4/19/19 16:33 - 1.90039E+23 4/23/19 17:11,34002d000d50483553343720 4/19/19 16:33 ,1.90039E+23 4/23/19 17:11,5553.732574,40
34002d000d50483553343720 4/19/19 16:33 - 2c003d000147373334363431 4/23/19 20:16,34002d000d50483553343720 4/19/19 16:33 ,2c003d000147373334363431 4/23/19 20:16,5706.162809,41
34002d000d50483553343720 4/19/19 16:33 - 3f0049000551353431383736 4/17/19 10:50,34002d000d50483553343720 4/19/19 16:33 ,3f0049000551353431383736 4/17/19 10:50,5734.333187,42
34002d000d50483553343720 4/19/19 16:33 - 2.90048E+23 6/19/18 14:55,34002d000d50483553343720 4/19/19 16:33 ,2.90048E+23 6/19/18 14:55,5754.006676,43
34002d000d50483553343720 4/19/19 16:33 - 4a003d001151363038393739 6/19/18 15:06,34002d000d50483553343720 4/19/19 16:33 ,4a003d001151363038393739 6/19/18 15:06,5793.638459,44
34002d000d50483553343720 4/19/19 16:33 - 36002b000247373334363431 4/17/19 9:26,34002d000d50483553343720 4/19/19 16:33 ,36002b000247373334363431 4/17/19 9:26,5793.638459,45
34002d000d50483553343720 4/19/19 16:33 - 1d003f000951343334363138 6/14/18 17:52,34002d000d50483553343720 4/19/19 16:33 ,1d003f000951343334363138 6/14/18 17:52,5865.905885,46
34002d000d50483553343720 4/19/19 16:33 - 3.4005E+23 6/14/18 17:07,34002d000d50483553343720 4/19/19 16:33 ,3.4005E+23 6/14/18 17:07,7117.690622,47
34002d000d50483553343720 4/19/19 16:33 - 3.5002E+23 5/9/19 15:44,34002d000d50483553343720 4/19/19 16:33 ,3.5002E+23 5/9/19 15:44,7117.690622,48
34002d000d50483553343720 4/19/19 16:33 - 54003b000e51353433323633 4/19/19 16:27,34002d000d50483553343720 4/19/19 16:33 ,54003b000e51353433323633 4/19/19 16:27,7200.995553,49
34002d000d50483553343720 4/19/19 16:33 - 4a004d001951353339373130 6/14/18 17:00,34002d000d50483553343720 4/19/19 16:33 ,4a004d001951353339373130 6/14/18 17:00,7209.389734,50
34002d000d50483553343720 4/19/19 16:33 - 4.10048E+23 6/14/18 9:30,34002d000d50483553343720 4/19/19 16:33 ,4.10048E+23 6/14/18 9:30,7815.87391,51
34002d000d50483553343720 4/19/19 16:33 - 34002b001251363038393739 6/14/18 9:22,34002d000d50483553343720 4/19/19 16:33 ,34002b001251363038393739 6/14/18 9:22,7832.8031,52
34002d000d50483553343720 4/19/19 16:33 - 260045000f47373334363431 4/17/19 20:50,34002d000d50483553343720 4/19/19 16:33 ,260045000f47373334363431 4/17/19 20:50,7892.175231,53
